€time,temp,humi,press,soilMois,soilTemp,winSpeed,winDirect,rain
327765693,18,57,1049,0,255,19,0.33512064343163538,???,0.132   
327827599,18,57,1049,0,255,19,0.33512064343163538,???,0.132   
327889697,18,57,1049,0,255,19,1.3404825737265415,???,0.132    
327951608,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328013517,18,57,1049,0,255,19,0,???,0.132                     
328075819,18,57,1049,0,255,19,0,E,0.132                       
328137843,18,57,1049,1,255,19,0.33512064343163538,???,0.132   
328199727,18,57,1049,0,806,19,0.33512064343163538,???,0.132   
328261637,18,57,1049,0,255,19,0,???,0.132                     
328323616,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328385524,18,58,1049,0,255,19,0,???,0.132                     
328447542,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328509451,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328571358,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328633265,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328695223,18,58,1049,0,255,19,0.67024128686327077,???,0.132   
328757131,18,58,1049,0,255,19,0,???,0.132                     
328819150,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
328881059,18,58,1049,0,255,19,0.33512064343163538,SE,0.132    
328942982,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
329004891,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
329066794,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
329128822,18,58,1049,0,255,19,0.67024128686327077,???,0.132   
329190724,18,58,1049,0,255,19,0.67024128686327077,???,0.132   
329253196,18,58,1049,0,255,19,0.33512064343163538,SW,0.132    
329315104,18,58,1049,0,255,19,0,SW,0.132                      
329377087,18,58,1049,1,255,19,0,???,0.132                     
329439180,18,58,1049,0,807,19,0,SW,0.132                      
329501159,18,58,1049,0,255,19,0,???,0.132                     
329563131,18,58,1049,1,255,19,0,???,0.132                     
329625148,18,58,1049,0,806,19,0.33512064343163538,???,0.132   
329687057,18,58,1049,0,255,19,0,???,0.132                     
329749105,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
329811093,18,58,1049,0,255,19,0,S,0.132                       
329873266,18,58,1049,0,255,19,0,???,0.132                     
329935245,18,58,1049,0,255,19,0,???,0.132                     
329997263,18,58,1049,0,805,19,0,???,0.132                     
330059277,18,58,1049,0,255,19,0,S,0.132                       
330121745,18,58,1049,0,255,19,0,???,0.132                     
330184227,18,58,1049,1,255,19,0,???,0.132                     
330246245,18,58,1049,0,806,19,0,???,0.132                     
330308219,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
330370128,18,58,1049,0,255,19,0,???,0.132                     
330432251,18,58,1049,1,255,19,0.33512064343163538,???,0.132   
330494539,18,58,1049,0,806,19,0,???,0.132                     
330556712,18,58,1049,0,255,19,0,???,0.132                     
330618691,18,58,1049,0,255,19,0,???,0.132                     
330680709,18,58,1049,1,255,19,0.33512064343163538,???,0.132   
330742846,18,58,1049,1,255,19,0.33512064343163538,S,0.132     
330804872,18,58,1049,0,255,19,0.33512064343163538,???,0.132   
330866985,18,58,1049,1,255,19,0.33512064343163538,S,0.132     
330929018,18,58,1049,1,255,19,0.33512064343163538,???,0.132   
330990921,18,58,1049,1,255,19,0.33512064343163538,???,0.132   
331053068,18,58,1049,1,255,19,0.33512064343163538,???,0.132   
331115016,18,58,1049,2,255,19,0.67024128686327077,???,0.132   
331176973,18,58,1049,2,255,19,0.33512064343163538,S,0.132     
331238866,18,58,1049,2,255,19,0,???,0.132                     
331301152,18,58,1049,2,255,19,0.33512064343163538,???,0.132   
331363136,18,58,1049,3,255,19,0.33512064343163538,S,0.132     
331425218,18,58,1049,3,255,19,0.33512064343163538,???,0.132   
331487122,18,58,1049,3,255,19,0,???,0.132                     
331549096,18,58,1049,4,255,19,0.33512064343163538,???,0.132   
331611093,18,58,1049,4,255,19,0,???,0.132                     
331673111,18,58,1049,5,807,19,0.33512064343163538,???,0.132   
331735298,18,58,1049,5,255,19,0.33512064343163538,SW,0.132    
331797380,18,58,1049,6,807,19,0.67024128686327077,SW,0.132    
331859447,18,58,1049,6,255,19,0.33512064343163538,???,0.132   
331921389,18,58,1049,7,806,19,0.33512064343163538,???,0.132   
331983338,18,58,1049,8,807,19,0,???,0.132                     
332045355,18,58,1049,9,806,19,0,???,0.132                     
332107367,18,59,1049,10,255,19,0.67024128686327077,S,0.132    
332169355,18,58,1049,12,255,19,0.67024128686327077,???,0.132  
332231326,18,58,1049,13,255,19,0.33512064343163538,???,0.132  
332293262,18,58,1049,14,255,19,0.67024128686327077,SW,0.132   
332355209,18,58,1049,16,255,19,0.67024128686327077,???,0.132  
332417115,19,58,1049,18,255,19,0.67024128686327077,???,0.132  
332479016,19,59,1049,21,255,19,0.33512064343163538,???,0.132  
332540913,19,59,1049,23,255,19,0.33512064343163538,???,0.132  
332602851,19,58,1049,26,255,19,0.33512064343163538,SW,0.132   
332664753,19,59,1049,28,255,19,0.67024128686327077,???,0.132  
332727223,19,59,1049,30,255,19,0.67024128686327077,???,0.132  
332789214,19,59,1049,31,807,19,0.67024128686327077,???,0.132  
332851156,19,59,1049,31,255,19,1.0053619302949061,???,0.132   
332913630,19,59,1049,32,255,19,0.67024128686327077,???,0.132  
332975597,19,58,1049,33,255,19,1.3404825737265415,???,0.132   
333037642,19,59,1049,37,255,19,1.3404825737265415,???,0.132   
333099633,19,59,1049,41,806,19,0.33512064343163538,???,0.132  
333161548,19,59,1049,48,807,19,1.0053619302949061,???,0.132   
333223457,19,59,1049,53,255,19,1.3404825737265415,???,0.132   
333285359,19,59,1049,58,255,19,0.67024128686327077,???,0.132  
333347404,19,59,1049,60,255,19,0.67024128686327077,???,0.132  
333409359,19,59,1049,62,255,19,1.3404825737265415,???,0.132   
333471268,19,59,1049,63,255,19,1.0053619302949061,???,0.132   
333533174,19,59,1049,64,255,19,0.67024128686327077,???,0.132  
333595113,19,59,1049,65,255,19,0.67024128686327077,???,0.132  
333657017,19,59,1049,67,255,19,1.6756032171581769,W,0.132     
333719194,19,59,1049,69,806,19,1.0053619302949061,???,0.132   
333781143,19,59,1049,73,805,19,1.6756032171581769,???,0.132   
333843500,19,59,1049,77,255,19,1.6756032171581769,S,0.132     
333905984,19,59,1049,84,255,19,1.0053619302949061,???,0.132   
333967981,19,59,1049,90,806,19,1.6756032171581769,???,0.132   
334029891,19,59,1049,96,255,19,0.67024128686327077,???,0.132  
334091827,19,58,1049,103,255,19,0.33512064343163538,SW,0.132  
334153893,19,58,1049,109,255,19,0.67024128686327077,???,0.132 
334216027,20,58,1049,114,255,19,1.3404825737265415,???,0.132  
334277929,20,58,1049,120,255,19,0.67024128686327077,???,0.132 
334339809,20,58,1049,126,806,19,0.67024128686327077,???,0.132 
334401751,20,58,1049,133,255,19,0.67024128686327077,???,0.132 
334463629,20,58,1049,143,807,19,1.6756032171581769,???,0.132  
334525598,20,58,1049,155,807,19,1.3404825737265415,???,0.132  
334587499,20,58,1049,165,255,19,0.67024128686327077,???,0.132 
334649419,20,58,1049,174,806,19,0.67024128686327077,???,0.132 
334711355,20,57,1049,178,255,19,0.33512064343163538,???,0.132 
334773320,20,58,1049,176,807,19,1.0053619302949061,???,0.132  
334835220,20,58,1049,167,255,19,1.6756032171581769,???,0.132  
334897170,20,58,1049,157,255,19,1.6756032171581769,SW,0.132   
334959294,20,58,1049,148,255,19,1.0053619302949061,???,0.132  
335021191,20,58,1049,142,255,19,1.0053619302949061,???,0.132  
335083319,20,58,1049,138,255,19,1.0053619302949061,???,0.132  
335145365,20,58,1049,138,255,19,1.0053619302949061,???,0.132  
335207314,20,57,1049,135,255,19,1.0053619302949061,???,0.132  
335269598,20,58,1049,133,255,19,0.67024128686327077,S,0.132   
335331479,20,58,1049,132,806,19,0.67024128686327077,???,0.132 
335393386,20,58,1049,130,255,19,0.67024128686327077,???,0.132 
335455407,20,58,1049,131,255,19,1.3404825737265415,???,0.132  
335517578,20,57,1049,138,255,19,1.0053619302949061,???,0.132  
335579732,20,58,1049,149,255,19,0.67024128686327077,???,0.132 
335641685,20,57,1049,162,805,19,1.6756032171581769,???,0.132  
335703581,20,57,1049,176,255,19,1.6756032171581769,W,0.132    
335765786,20,57,1049,188,255,19,1.3404825737265415,???,0.132  
335827691,20,57,1049,196,255,19,1.3404825737265415,???,0.132  
335889721,20,57,1049,201,807,19,1.0053619302949061,???,0.132  
335951624,20,57,1049,203,255,19,1.6756032171581769,???,0.132  
336013725,21,57,1049,204,807,19,0.67024128686327077,???,0.132 
336075669,21,56,1049,206,255,19,0.67024128686327077,???,0.132 
336137695,21,57,1049,208,807,19,0.67024128686327077,???,0.132 
336199635,21,57,1049,210,806,19,0.67024128686327077,???,0.132 
336261536,21,56,1049,211,255,19,1.0053619302949061,???,0.132  
336323494,21,56,1049,206,806,19,1.3404825737265415,???,0.132  
336385578,21,56,1049,203,255,19,2.0107238605898123,???,0.132  
336447483,21,56,1049,204,255,19,1.3404825737265415,???,0.132  
336509387,21,56,1049,206,255,19,1.0053619302949061,???,0.132  
336571290,21,56,1049,208,255,19,1.6756032171581769,???,0.132  
336633194,21,56,1049,209,255,19,1.0053619302949061,???,0.132  
336695283,21,56,1049,212,255,19,1.0053619302949061,???,0.132  
336757184,21,56,1049,216,255,19,1.3404825737265415,???,0.132  
336819265,21,56,1049,219,255,19,0.67024128686327077,???,0.132 
336881441,21,56,1049,220,255,19,0.33512064343163538,???,0.132 
336943337,21,56,1049,220,255,19,0.67024128686327077,???,0.132 
337005238,21,55,1049,220,255,19,1.6756032171581769,???,0.132  
337067138,21,55,1049,220,255,19,1.0053619302949061,???,0.132  
337129119,21,55,1049,220,807,19,0.67024128686327077,???,0.132 
337191136,21,55,1049,220,807,19,0.67024128686327077,W,0.132   
337253038,21,55,1049,220,255,19,0.33512064343163538,???,0.132 
337314984,21,55,1049,220,806,19,1.3404825737265415,???,0.132  
337376920,21,55,1049,219,255,19,0.33512064343163538,???,0.132 
337438961,21,55,1049,219,806,19,0.67024128686327077,SW,0.132  
337500898,21,55,1049,219,255,19,0.33512064343163538,???,0.132 
337562793,21,55,1049,220,255,19,0.67024128686327077,???,0.132 
337624779,21,55,1049,220,255,19,1.0053619302949061,???,0.132  
337686681,21,55,1049,220,255,19,1.0053619302949061,???,0.132  
337748587,21,54,1049,221,255,19,1.3404825737265415,???,0.132  
337810559,22,54,1049,221,255,19,0.67024128686327077,???,0.132 
337872663,22,54,1049,221,806,19,1.3404825737265415,???,0.132  
337934559,22,54,1049,221,255,19,1.0053619302949061,SW,0.132   
337996498,22,54,1049,221,807,19,1.6756032171581769,???,0.132  
338058404,22,54,1049,221,255,19,0.33512064343163538,???,0.132 
338120295,22,54,1049,221,255,19,0.67024128686327077,???,0.132 
338182192,22,54,1049,221,255,19,0.67024128686327077,???,0.132 
338244204,22,54,1049,221,255,19,0.67024128686327077,SW,0.132  
338306296,22,54,1049,221,255,19,1.0053619302949061,???,0.132  
338368218,22,54,1049,221,807,19,1.0053619302949061,???,0.132  
338430120,22,54,1049,221,255,19,0.33512064343163538,???,0.132 
338492058,22,54,1049,221,255,19,0.33512064343163538,???,0.132 
338553995,22,54,1049,221,255,19,1.0053619302949061,???,0.132  
338615933,22,53,1049,222,807,19,0.67024128686327077,???,0.132 
338678069,22,53,1049,222,808,19,0.33512064343163538,SW,0.132  
338739971,22,53,1049,222,255,19,0.33512064343163538,???,0.132 
338802082,22,53,1049,222,255,19,0,???,0.132                   
338864049,22,53,1049,222,255,19,0.33512064343163538,???,0.132 
338925947,22,53,1049,222,255,19,0.33512064343163538,???,0.132 
338988279,23,53,1049,223,255,19,0,???,0.132                   
339050246,23,53,1049,223,255,19,1.0053619302949061,???,0.132  
339112147,23,53,1049,223,255,19,0.67024128686327077,???,0.132 
339174024,23,53,1049,223,807,19,0.67024128686327077,???,0.132 
339235996,23,53,1049,223,255,19,1.3404825737265415,SW,0.132   
339297899,23,53,1049,223,255,19,1.0053619302949061,???,0.132  
339359795,23,52,1049,223,255,19,0.33512064343163538,???,0.132 
339421719,23,52,1049,223,255,19,0.33512064343163538,???,0.132 
339483612,23,52,1049,223,255,19,0.33512064343163538,???,0.132 
339545510,23,52,1049,223,255,19,0.67024128686327077,???,0.132 
339607976,23,52,1049,223,255,19,0.67024128686327077,???,0.132 
339670126,23,52,1049,223,808,19,1.0053619302949061,???,0.132  
339732103,23,52,1049,223,255,19,0.67024128686327077,???,0.132 
339794079,23,52,1049,223,808,19,1.0053619302949061,???,0.132  
339856094,23,52,1049,223,255,19,0.67024128686327077,S,0.132   
339918125,23,52,1049,223,255,19,0.67024128686327077,???,0.132 
339980025,23,52,1049,223,255,19,2.3458445040214477,???,0.132  
340042022,23,51,1049,223,255,19,1.0053619302949061,???,0.132  
340104004,23,51,1049,223,255,19,0.33512064343163538,S,0.132   
340166070,23,51,1049,223,255,19,1.0053619302949061,???,0.132  
340228252,24,51,1049,223,807,19,0,???,0.132                   
340290220,24,51,1049,223,255,19,0.33512064343163538,???,0.132 
340352116,24,51,1049,223,255,19,1.0053619302949061,???,0.132  
340414113,24,51,1049,223,255,19,1.3404825737265415,???,0.132  
340476184,24,50,1049,223,255,19,0.67024128686327077,???,0.132 
340538166,24,50,1049,224,806,19,0.33512064343163538,???,0.132 
340600058,24,50,1049,224,255,19,0.67024128686327077,SW,0.132  
340661960,24,50,1049,224,255,19,0.33512064343163538,???,0.132 
340724063,24,50,1049,224,255,19,0.67024128686327077,???,0.132 
340785954,24,50,1049,224,255,19,0.67024128686327077,???,0.132 
340847975,24,50,1049,224,255,19,0.33512064343163538,???,0.132 
340909870,24,50,1049,224,255,19,0.67024128686327077,???,0.132 
340971797,24,50,1049,224,255,19,0.67024128686327077,???,0.132 
341033677,24,49,1049,224,806,19,1.0053619302949061,???,0.132  
341095582,24,49,1049,224,255,19,1.0053619302949061,???,0.132  
341157927,24,49,1049,224,255,19,0.33512064343163538,S,0.132   
341219993,25,49,1049,224,255,19,1.0053619302949061,???,0.132  
341281901,25,49,1049,224,255,19,1.3404825737265415,???,0.132  
341343803,25,49,1049,225,255,20,0.67024128686327077,???,0.132 
341405703,25,49,1049,225,255,20,1.0053619302949061,???,0.132  
341467706,25,49,1049,225,255,20,1.6756032171581769,???,0.132  
341529804,25,49,1049,225,806,20,1.3404825737265415,???,0.132  
341592049,25,48,1049,225,806,20,1.0053619302949061,SW,0.132   
341653996,25,48,1049,225,255,20,1.0053619302949061,???,0.132  
341715900,25,48,1049,225,255,20,1.0053619302949061,???,0.132  
341777843,25,48,1049,225,255,20,1.0053619302949061,???,0.132  
341839792,25,48,1049,225,255,20,1.0053619302949061,???,0.132  
341901735,25,48,1049,225,255,20,1.3404825737265415,???,0.132  
341963754,25,48,1049,225,807,20,1.3404825737265415,SW,0.132   
342025674,25,48,1049,225,255,20,1.3404825737265415,???,0.132  
342087574,25,48,1049,225,255,20,1.0053619302949061,???,0.132  
342149479,25,48,1049,225,255,20,0.67024128686327077,???,0.132 
342211513,25,48,1049,224,807,20,1.0053619302949061,???,0.132  
342273418,25,48,1049,224,255,20,0.67024128686327077,???,0.132 
342335353,25,48,1049,224,807,20,0.67024128686327077,???,0.132 
342397249,25,48,1049,224,255,20,0.67024128686327077,???,0.132 
342459144,25,48,1049,224,255,20,1.3404825737265415,W,0.132    
342521048,25,48,1049,224,808,20,1.6756032171581769,???,0.132  
342582992,25,48,1049,224,255,20,2.6809651474530831,???,0.132  
342645029,25,48,1049,224,255,20,1.0053619302949061,???,0.132  
342706933,25,47,1049,225,255,20,0.67024128686327077,???,0.132 
342768899,25,47,1049,225,255,20,1.0053619302949061,???,0.132  
342830998,25,47,1049,225,255,20,1.0053619302949061,???,0.132  
